year,sport,country,countrycode,numeric,number_of_athletes,Bronze_medal_count,Silver_medal_count,Gold_medal_count,medal_count
1972,Sailing,France,FRA,250,12,0,2,1,3
1972,Sailing,United Kingdom,GBR,826,13,0,2,2,4
1972,Sailing,Greece,GRC,300,7,0,1,0,1
1972,Sailing,Hong Kong,HKG,344,4,0,0,0,0
1972,Sailing,Hungary,HUN,348,5,0,0,0,0
1972,Sailing,India,IND,356,3,0,0,0,0
1972,Sailing,Ireland,IRL,372,9,0,0,0,0
1972,Sailing,Israel,ISR,376,2,0,0,0,0
1972,Sailing,Italy,ITA,380,10,0,0,0,0
1972,Sailing,Jamaica,JAM,388,3,0,0,0,0
1972,Sailing,Japan,JPN,392,3,0,0,0,0
1972,Sailing,Mexico,MEX,484,6,0,0,0,0
1972,Sailing,Netherlands,NLD,528,5,0,0,0,0
1972,Sailing,Norway,NOR,578,13,0,0,0,0
1972,Sailing,New Zealand,NZL,554,9,0,0,0,0
1972,Sailing,Philippines,PHL,608,3,0,0,0,0
1972,Sailing,Poland,POL,616,11,0,0,0,0
1972,Sailing,Puerto Rico,PRI,630,5,0,0,0,0
1972,Sailing,Portugal,PRT,620,6,0,0,0,0
1972,Sailing,Sweden,SWE,752,14,0,6,0,6
1972,Sailing,Thailand,THA,764,3,0,0,0,0
1972,Sailing,Trinidad and Tobago,TTO,780,2,0,0,0,0
1972,Sailing,Taiwan,TWN,158,1,0,0,0,0
1972,Sailing,United States,USA,840,13,5,0,3,8
1972,Sailing,U.S. Virgin Islands,VIR,850,8,0,0,0,0
1972,Shooting,Albania,ALB,008,4,0,0,0,0
1972,Shooting,Argentina,ARG,032,5,0,0,0,0
1972,Shooting,Australia,AUS,036,4,0,0,0,0
1972,Shooting,Austria,AUT,040,9,1,0,0,1
1972,Shooting,Belgium,BEL,056,7,0,0,0,0
1972,Shooting,Bulgaria,BGR,100,9,0,0,0,0
1972,Shooting,Belize,BLZ,084,2,0,0,0,0
1972,Shooting,Bolivia,BOL,068,7,0,0,0,0
1972,Shooting,Brazil,BRA,076,4,0,0,0,0
1972,Shooting,Barbados,BRB,052,2,0,0,0,0
1972,Shooting,Canada,CAN,124,12,0,0,0,0
1972,Shooting,Switzerland,CHE,756,10,0,0,0,0
1972,Shooting,Chile,CHL,152,2,0,0,0,0
1972,Shooting,Colombia,COL,170,12,0,1,0,1
1972,Shooting,Costa Rica,CRI,188,2,0,0,0,0
1972,Shooting,Cuba,CUB,192,9,0,0,0,0
1972,Shooting,Denmark,DNK,208,10,0,0,0,0
1972,Shooting,Dominican Republic,DOM,214,2,0,0,0,0
1972,Shooting,Spain,ESP,724,9,0,0,0,0
1972,Shooting,Finland,FIN,246,13,0,0,0,0
1972,Shooting,France,FRA,250,13,0,1,0,1
1972,Shooting,United Kingdom,GBR,826,15,1,0,0,1
1972,Shooting,Greece,GRC,300,5,0,0,0,0
1972,Shooting,Guatemala,GTM,320,1,0,0,0,0
1972,Shooting,Hong Kong,HKG,344,1,0,0,0,0
1972,Shooting,Hungary,HUN,348,11,1,0,0,1
1972,Shooting,India,IND,356,5,0,0,0,0
1972,Shooting,Ireland,IRL,372,4,0,0,0,0
1972,Shooting,Israel,ISR,376,3,0,0,0,0
1972,Shooting,Italy,ITA,380,12,1,0,1,2
1972,Shooting,Japan,JPN,392,7,0,0,0,0
1972,Shooting,Kenya,KEN,404,10,0,0,0,0
1972,Shooting,South Korea,KOR,410,5,0,0,0,0
1972,Shooting,Lebanon,LBN,422,4,0,0,0,0
1972,Shooting,Liechtenstein,LIE,438,2,0,0,0,0
1972,Shooting,Sri Lanka,LKA,144,1,0,0,0,0
1972,Shooting,Luxembourg,LUX,442,1,0,0,0,0
1972,Shooting,Monaco,MCO,492,4,0,0,0,0
1972,Shooting,Mexico,MEX,484,13,0,0,0,0
1972,Shooting,Malta,MLT,470,1,0,0,0,0
1972,Shooting,Mongolia,MNG,496,8,0,0,0,0
1972,Shooting,Malaysia,MYS,458,1,0,0,0,0
1972,Shooting,Netherlands,NLD,528,3,0,0,0,0
1972,Shooting,Norway,NOR,578,10,0,0,0,0
1972,Shooting,New Zealand,NZL,554,4,0,0,0,0
1972,Shooting,Peru,PER,604,2,0,0,0,0
1972,Shooting,Philippines,PHL,608,9,0,0,0,0
1972,Shooting,Poland,POL,616,16,0,0,1,1
1972,Shooting,Puerto Rico,PRI,630,9,0,0,0,0
1972,Shooting,North Korea,PRK,408,7,0,0,1,1
1972,Shooting,Portugal,PRT,620,8,0,0,0,0
1972,Shooting,Paraguay,PRY,600,1,0,0,0,0
1972,Shooting,Romania,ROU,642,13,1,1,0,2
1972,Shooting,El Salvador,SLV,222,5,0,0,0,0
1972,Shooting,San Marino,SMR,674,6,0,0,0,0
1972,Shooting,Sweden,SWE,752,13,0,0,1,1
1972,Shooting,Eswatini,SWZ,748,2,0,0,0,0
1972,Shooting,Syria,SYR,760,2,0,0,0,0
1972,Shooting,Thailand,THA,764,10,0,0,0,0
1972,Shooting,Turkey,TUR,792,5,0,0,0,0
1972,Shooting,Taiwan,TWN,158,3,0,0,0,0
1972,Shooting,United States,USA,840,16,0,2,2,4
1972,Shooting,Venezuela,VEN,862,2,0,0,0,0
1972,Shooting,U.S. Virgin Islands,VIR,850,6,0,0,0,0
1972,Shooting,Vietnam,VNM,704,2,0,0,0,0
1972,Swimming,Argentina,ARG,032,14,0,0,0,0
1972,Swimming,Australia,AUS,036,79,2,2,6,10
1972,Swimming,Austria,AUT,040,4,0,0,0,0
1972,Swimming,Belgium,BEL,056,9,0,0,0,0
1972,Swimming,Bulgaria,BGR,100,5,0,0,0,0
1972,Swimming,Brazil,BRA,076,33,0,0,0,0
1972,Swimming,Canada,CAN,124,86,6,2,0,8
1972,Swimming,Switzerland,CHE,756,26,0,0,0,0
1972,Swimming,Colombia,COL,170,13,0,0,0,0
1972,Swimming,Denmark,DNK,208,13,0,0,0,0
1972,Swimming,Ecuador,ECU,218,3,0,0,0,0
1972,Swimming,Egypt,EGY,818,5,0,0,0,0
1972,Swimming,Spain,ESP,724,15,0,0,0,0
1972,Swimming,Finland,FIN,246,3,0,0,0,0
1972,Swimming,France,FRA,250,37,0,0,0,0
1972,Swimming,United Kingdom,GBR,826,78,0,1,0,1
1972,Swimming,Greece,GRC,300,10,0,0,0,0
1972,Swimming,Hong Kong,HKG,344,6,0,0,0,0
1972,Swimming,Hungary,HUN,348,45,2,1,0,3
1972,Swimming,Ireland,IRL,372,18,0,0,0,0
1972,Swimming,Iceland,ISL,352,8,0,0,0,0
1972,Swimming,Israel,ISR,376,2,0,0,0,0
1972,Swimming,Italy,ITA,380,39,2,1,0,3
1972,Swimming,Jamaica,JAM,388,3,0,0,0,0
1972,Swimming,Japan,JPN,392,36,1,0,2,3
1972,Swimming,Cambodia,KHM,116,11,0,0,0,0
1972,Swimming,South Korea,KOR,410,2,0,0,0,0
1972,Swimming,Kuwait,KWT,414,2,0,0,0,0
1972,Swimming,Lebanon,LBN,422,5,0,0,0,0
1972,Swimming,Mexico,MEX,484,59,0,0,0,0
1972,Swimming,Malaysia,MYS,458,6,0,0,0,0
1972,Swimming,Netherlands,NLD,528,49,0,0,0,0
1972,Swimming,Norway,NOR,578,7,0,0,0,0
1972,Swimming,New Zealand,NZL,554,14,0,0,0,0
1972,Swimming,Peru,PER,604,6,0,0,0,0
1972,Swimming,Philippines,PHL,608,24,0,0,0,0
1972,Swimming,Poland,POL,616,15,0,0,0,0
1972,Swimming,Romania,ROU,642,5,0,0,0,0
1972,Swimming,Singapore,SGP,702,6,0,0,0,0
1972,Swimming,El Salvador,SLV,222,13,0,0,0,0
1972,Swimming,Sweden,SWE,752,41,0,0,2,2
1972,Swimming,Trinidad and Tobago,TTO,780,3,0,0,0,0
1972,Swimming,Turkey,TUR,792,4,0,0,0,0
1972,Swimming,Taiwan,TWN,158,13,0,0,0,0
1972,Swimming,Uruguay,URY,858,5,0,0,0,0
1972,Swimming,United States,USA,840,108,12,14,48,74
1972,Swimming,Venezuela,VEN,862,11,0,0,0,0
1972,Volleyball,Bulgaria,BGR,100,12,0,0,0,0
1972,Volleyball,Brazil,BRA,076,12,0,0,0,0
1972,Volleyball,Cuba,CUB,192,24,0,0,0,0
1972,Volleyball,Hungary,HUN,348,12,0,0,0,0
1972,Volleyball,Japan,JPN,392,24,0,12,12,24
1972,Volleyball,South Korea,KOR,410,19,0,0,0,0
1972,Volleyball,Poland,POL,616,12,0,0,0,0
1972,Volleyball,North Korea,PRK,408,11,11,0,0,11
1972,Volleyball,Romania,ROU,642,11,0,0,0,0
1972,Volleyball,Tunisia,TUN,788,11,0,0,0,0
1972,Water Polo,Australia,AUS,036,11,0,0,0,0
1972,Water Polo,Bulgaria,BGR,100,11,0,0,0,0
1972,Water Polo,Canada,CAN,124,11,0,0,0,0
1972,Water Polo,Cuba,CUB,192,11,0,0,0,0
1972,Water Polo,Spain,ESP,724,11,0,0,0,0
1972,Water Polo,Greece,GRC,300,11,0,0,0,0
1972,Water Polo,Hungary,HUN,348,11,0,11,0,11
1972,Water Polo,Italy,ITA,380,11,0,0,0,0
1972,Water Polo,Japan,JPN,392,11,0,0,0,0
1972,Water Polo,Mexico,MEX,484,11,0,0,0,0
1972,Water Polo,Netherlands,NLD,528,11,0,0,0,0
1972,Water Polo,Romania,ROU,642,11,0,0,0,0
1972,Water Polo,United States,USA,840,11,11,0,0,11
1972,Weightlifting,Albania,ALB,008,1,0,0,0,0
1972,Weightlifting,Australia,AUS,036,3,0,0,0,0
1972,Weightlifting,Austria,AUT,040,6,0,0,0,0
1972,Weightlifting,Belgium,BEL,056,1,0,0,0,0
1972,Weightlifting,Bulgaria,BGR,100,9,0,3,3,6
1972,Weightlifting,Brazil,BRA,076,2,0,0,0,0
1972,Weightlifting,Barbados,BRB,052,1,0,0,0,0
1972,Weightlifting,Canada,CAN,124,4,0,0,0,0
1972,Weightlifting,Switzerland,CHE,756,1,0,0,0,0
1972,Weightlifting,Colombia,COL,170,2,0,0,0,0
1972,Weightlifting,Cuba,CUB,192,6,0,0,0,0
1972,Weightlifting,Denmark,DNK,208,3,0,0,0,0
1972,Weightlifting,Dominican Republic,DOM,214,1,0,0,0,0
1972,Weightlifting,Spain,ESP,724,1,0,0,0,0
1972,Weightlifting,Finland,FIN,246,9,0,0,0,0
1972,Weightlifting,France,FRA,250,3,0,0,0,0
1972,Weightlifting,United Kingdom,GBR,826,9,0,0,0,0
1972,Weightlifting,Greece,GRC,300,4,0,0,0,0
1972,Weightlifting,Hungary,HUN,348,9,3,1,1,5
1972,Weightlifting,Indonesia,IDN,360,1,0,0,0,0
1972,Weightlifting,India,IND,356,1,0,0,0,0
1972,Weightlifting,Ireland,IRL,372,1,0,0,0,0
1972,Weightlifting,Iran,IRN,364,3,0,1,0,1
1972,Weightlifting,Iceland,ISL,352,2,0,0,0,0
1972,Weightlifting,Israel,ISR,376,3,0,0,0,0
1972,Weightlifting,Italy,ITA,380,6,1,0,0,1
1972,Weightlifting,Japan,JPN,392,9,0,0,0,0
1972,Weightlifting,South Korea,KOR,410,1,0,0,0,0
1972,Weightlifting,Lebanon,LBN,422,1,0,1,0,1
1972,Weightlifting,Mexico,MEX,484,2,0,0,0,0
1972,Weightlifting,Myanmar,MMR,104,1,0,0,0,0
1972,Weightlifting,Mongolia,MNG,496,4,0,0,0,0
1972,Weightlifting,Norway,NOR,578,4,0,0,1,1
1972,Weightlifting,New Zealand,NZL,554,3,0,0,0,0
1972,Weightlifting,Pakistan,PAK,586,1,0,0,0,0
1972,Weightlifting,Panama,PAN,591,2,0,0,0,0
1972,Weightlifting,Philippines,PHL,608,3,0,0,0,0
1972,Weightlifting,Poland,POL,616,9,1,1,1,3
1972,Weightlifting,Puerto Rico,PRI,630,6,0,0,0,0
1972,Weightlifting,North Korea,PRK,408,1,0,0,0,0
1972,Weightlifting,Portugal,PRT,620,1,0,0,0,0
1972,Weightlifting,Romania,ROU,642,2,0,0,0,0
1972,Weightlifting,Sudan,SDN,729,1,0,0,0,0
1972,Weightlifting,Sweden,SWE,752,2,1,0,0,1
1972,Weightlifting,Thailand,THA,764,1,0,0,0,0
1972,Weightlifting,Turkey,TUR,792,2,0,0,0,0
1972,Weightlifting,Taiwan,TWN,158,1,0,0,0,0
1972,Weightlifting,United States,USA,840,9,0,0,0,0
1972,Wrestling,Afghanistan,AFG,004,8,0,0,0,0
1972,Wrestling,Argentina,ARG,032,6,0,0,0,0
1972,Wrestling,Australia,AUS,036,3,0,0,0,0
1972,Wrestling,Austria,AUT,040,5,0,0,0,0
1972,Wrestling,Belgium,BEL,056,3,0,0,0,0
1972,Wrestling,Bulgaria,BGR,100,20,2,4,2,8
1972,Wrestling,Canada,CAN,124,9,0,0,0,0
1972,Wrestling,Switzerland,CHE,756,12,0,0,0,0
1972,Wrestling,Cuba,CUB,192,7,0,0,0,0
1972,Wrestling,Denmark,DNK,208,3,0,0,0,0
1972,Wrestling,Egypt,EGY,818,3,0,0,0,0
1972,Wrestling,Finland,FIN,246,10,1,0,0,1
1972,Wrestling,France,FRA,250,8,0,0,0,0
1972,Wrestling,United Kingdom,GBR,826,6,0,0,0,0
1972,Wrestling,Greece,GRC,300,9,0,1,0,1
1972,Wrestling,Guatemala,GTM,320,4,0,0,0,0
1972,Wrestling,Hungary,HUN,348,20,4,0,1,5
1972,Wrestling,India,IND,356,8,0,0,0,0
1972,Wrestling,Iran,IRN,364,14,1,1,0,2
1972,Wrestling,Israel,ISR,376,2,0,0,0,0
1972,Wrestling,Italy,ITA,380,7,2,0,0,2
1972,Wrestling,Japan,JPN,392,20,0,2,2,4
1972,Wrestling,South Korea,KOR,410,4,0,0,0,0
1972,Wrestling,Lebanon,LBN,422,2,0,0,0,0
1972,Wrestling,Morocco,MAR,504,3,0,0,0,0
1972,Wrestling,Mexico,MEX,484,9,0,0,0,0
1972,Wrestling,Mongolia,MNG,496,13,0,1,0,1
1972,Wrestling,Norway,NOR,578,5,0,0,0,0
1972,Wrestling,New Zealand,NZL,554,1,0,0,0,0
1972,Wrestling,Pakistan,PAK,586,2,0,0,0,0
1972,Wrestling,Panama,PAN,591,2,0,0,0,0
1972,Wrestling,Peru,PER,604,8,0,0,0,0
1972,Wrestling,Philippines,PHL,608,4,0,0,0,0
1972,Wrestling,Poland,POL,616,18,2,0,0,2
1972,Wrestling,North Korea,PRK,408,2,1,0,0,1
1972,Wrestling,Portugal,PRT,620,3,0,0,0,0
1972,Wrestling,Romania,ROU,642,20,2,0,2,4
1972,Wrestling,Senegal,SEN,686,4,0,0,0,0
1972,Wrestling,Sweden,SWE,752,9,1,1,0,2
1972,Wrestling,Syria,SYR,760,2,0,0,0,0
1972,Wrestling,Tunisia,TUN,788,1,0,0,0,0
1972,Wrestling,Turkey,TUR,792,15,0,1,0,1
1972,Wrestling,Taiwan,TWN,158,1,0,0,0,0
1972,Wrestling,United States,USA,840,19,1,2,3,6
1976,Archery,Australia,AUS,036,4,0,0,0,0
1976,Archery,Austria,AUT,040,1,0,0,0,0
1976,Archery,Belgium,BEL,056,2,0,0,0,0
1976,Archery,Canada,CAN,124,4,0,0,0,0
1976,Archery,Costa Rica,CRI,188,2,0,0,0,0
1976,Archery,Denmark,DNK,208,1,0,0,0,0
1976,Archery,Finland,FIN,246,2,0,0,0,0
1976,Archery,France,FRA,250,2,0,0,0,0
1976,Archery,United Kingdom,GBR,826,4,0,0,0,0
1976,Archery,Indonesia,IDN,360,2,0,0,0,0
1976,Archery,Ireland,IRL,372,1,0,0,0,0
1976,Archery,Italy,ITA,380,4,1,0,0,1
1976,Archery,Japan,JPN,392,4,0,1,0,1
1976,Archery,Mongolia,MNG,496,4,0,0,0,0
1976,Archery,Norway,NOR,578,1,0,0,0,0
1976,Archery,Poland,POL,616,4,0,0,0,0
1976,Archery,Puerto Rico,PRI,630,2,0,0,0,0
1976,Archery,North Korea,PRK,408,2,0,0,0,0
1976,Archery,Sweden,SWE,752,4,0,0,0,0
1976,Archery,Thailand,THA,764,3,0,0,0,0
1976,Archery,United States,USA,840,4,0,0,2,2
1976,Athletics,Argentina,ARG,032,2,0,0,0,0
1976,Athletics,Antigua and Barbuda,ATG,028,14,0,0,0,0
1976,Athletics,Australia,AUS,036,47,0,0,0,0
1976,Athletics,Austria,AUT,040,6,0,0,0,0
1976,Athletics,Belgium,BEL,056,36,1,2,0,3
1976,Athletics,Bulgaria,BGR,100,24,1,2,1,4
1976,Athletics,Bahamas,BHS,044,15,0,0,0,0
1976,Athletics,Belize,BLZ,084,2,0,0,0,0
1976,Athletics,Bermuda,BMU,060,12,0,0,0,0
1976,Athletics,Bolivia,BOL,068,1,0,0,0,0
1976,Athletics,Brazil,BRA,076,11,1,0,0,1
1976,Athletics,Barbados,BRB,052,15,0,0,0,0
1976,Athletics,Canada,CAN,124,71,0,1,0,1
1976,Athletics,Switzerland,CHE,756,8,0,0,0,0
1976,Athletics,Chile,CHL,152,2,0,0,0,0
1976,Athletics,Côte d'Ivoire,CIV,384,11,0,0,0,0
1976,Athletics,Colombia,COL,170,8,0,0,0,0
1976,Athletics,Cuba,CUB,192,38,0,1,2,3
1976,Athletics,Denmark,DNK,208,3,0,0,0,0
1976,Athletics,Dominican Republic,DOM,214,3,0,0,0,0
1976,Athletics,Spain,ESP,724,18,0,0,0,0
1976,Athletics,Finland,FIN,246,41,0,2,2,4
1976,Athletics,Fiji,FJI,242,5,0,0,0,0
1976,Athletics,France,FRA,250,50,0,0,1,1
1976,Athletics,United Kingdom,GBR,826,66,1,0,0,1
1976,Athletics,Greece,GRC,300,12,0,0,0,0
1976,Athletics,Honduras,HND,340,3,0,0,0,0
1976,Athletics,Haiti,HTI,332,11,0,0,0,0
1976,Athletics,Hungary,HUN,348,21,0,0,1,1
1976,Athletics,Indonesia,IDN,360,2,0,0,0,0
1976,Athletics,India,IND,356,4,0,0,0,0
1976,Athletics,Ireland,IRL,372,9,0,0,0,0
1976,Athletics,Iran,IRN,364,6,0,0,0,0
1976,Athletics,Iceland,ISL,352,10,0,0,0,0
1976,Athletics,Israel,ISR,376,1,0,0,0,0
1976,Athletics,Italy,ITA,380,36,0,1,0,1
1976,Athletics,Jamaica,JAM,388,30,0,1,1,2
1976,Athletics,Japan,JPN,392,16,0,0,0,0
1976,Athletics,Kuwait,KWT,414,9,0,0,0,0
1976,Athletics,Lebanon,LBN,422,2,0,0,0,0
1976,Athletics,Liechtenstein,LIE,438,5,0,0,0,0
1976,Athletics,Luxembourg,LUX,442,4,0,0,0,0
1976,Athletics,Mexico,MEX,484,10,0,0,1,1
1976,Athletics,Malaysia,MYS,458,4,0,0,0,0
1976,Athletics,Nicaragua,NIC,558,6,0,0,0,0
1976,Athletics,Netherlands,NLD,528,7,0,0,0,0
1976,Athletics,Norway,NOR,578,10,0,0,0,0
1976,Athletics,Nepal,NPL,524,1,0,0,0,0
1976,Athletics,New Zealand,NZL,554,14,0,1,1,2
1976,Athletics,Pakistan,PAK,586,2,0,0,0,0
1976,Athletics,Panama,PAN,591,2,0,0,0,0
1976,Athletics,Peru,PER,604,2,0,0,0,0
1976,Athletics,Philippines,PHL,608,1,0,0,0,0
1976,Athletics,Papua New Guinea,PNG,598,6,0,0,0,0
1976,Athletics,Poland,POL,616,41,0,5,3,8
1976,Athletics,Puerto Rico,PRI,630,16,0,0,0,0
1976,Athletics,North Korea,PRK,408,3,0,0,0,0
1976,Athletics,Portugal,PRT,620,8,0,1,0,1
1976,Athletics,Paraguay,PRY,600,1,0,0,0,0
1976,Athletics,Romania,ROU,642,18,1,0,0,1
1976,Athletics,Saudi Arabia,SAU,682,19,0,0,0,0
1976,Athletics,Senegal,SEN,686,16,0,0,0,0
1976,Athletics,Singapore,SGP,702,1,0,0,0,0
1976,Athletics,San Marino,SMR,674,2,0,0,0,0
1976,Athletics,Suriname,SUR,740,3,0,0,0,0
1976,Athletics,Sweden,SWE,752,20,0,0,1,1
1976,Athletics,Thailand,THA,764,6,0,0,0,0
1976,Athletics,Trinidad and Tobago,TTO,780,17,0,0,1,1
1976,Athletics,Turkey,TUR,792,2,0,0,0,0
1976,Athletics,Uruguay,URY,858,1,0,0,0,0
1976,Athletics,United States,USA,840,108,8,11,12,31
1976,Athletics,Venezuela,VEN,862,1,0,0,0,0
1976,Athletics,U.S. Virgin Islands,VIR,850,3,0,0,0,0
1976,Basketball,Australia,AUS,036,12,0,0,0,0
1976,Basketball,Bulgaria,BGR,100,12,12,0,0,12
1976,Basketball,Canada,CAN,124,24,0,0,0,0
1976,Basketball,Cuba,CUB,192,12,0,0,0,0
1976,Basketball,Egypt,EGY,818,9,0,0,0,0
1976,Basketball,Italy,ITA,380,12,0,0,0,0
1976,Basketball,Japan,JPN,392,24,0,0,0,0
1976,Basketball,Mexico,MEX,484,12,0,0,0,0
1976,Basketball,Puerto Rico,PRI,630,12,0,0,0,0
1976,Basketball,United States,USA,840,24,0,12,12,24
1976,Boxing,Andorra,AND,020,1,0,0,0,0
1976,Boxing,Argentina,ARG,032,3,0,0,0,0
1976,Boxing,Australia,AUS,036,4,0,0,0,0
1976,Boxing,Austria,AUT,040,2,0,0,0,0
1976,Boxing,Belgium,BEL,056,1,0,0,0,0
1976,Boxing,Bulgaria,BGR,100,11,1,0,0,1
1976,Boxing,Bermuda,BMU,060,2,1,0,0,1
1976,Boxing,Brazil,BRA,076,4,0,0,0,0
1976,Boxing,Canada,CAN,124,9,0,0,0,0
1976,Boxing,Colombia,COL,170,5,0,0,0,0
1976,Boxing,Cuba,CUB,192,11,2,3,3,8
1976,Boxing,Denmark,DNK,208,3,0,0,0,0
1976,Boxing,Dominican Republic,DOM,214,6,0,0,0,0
1976,Boxing,Egypt,EGY,818,3,0,0,0,0
1976,Boxing,Spain,ESP,724,5,0,0,0,0
1976,Boxing,Finland,FIN,246,5,0,0,0,0
1976,Boxing,France,FRA,250,6,0,0,0,0
1976,Boxing,United Kingdom,GBR,826,7,1,0,0,1
1976,Boxing,Greece,GRC,300,3,0,0,0,0
1976,Boxing,Haiti,HTI,332,3,0,0,0,0
1976,Boxing,Hungary,HUN,348,8,0,0,0,0
1976,Boxing,Indonesia,IDN,360,2,0,0,0,0
1976,Boxing,India,IND,356,2,0,0,0,0
1976,Boxing,Ireland,IRL,372,5,0,0,0,0
1976,Boxing,Iran,IRN,364,6,0,0,0,0
1976,Boxing,Italy,ITA,380,6,0,0,0,0
1976,Boxing,Jamaica,JAM,388,3,0,0,0,0
1976,Boxing,Japan,JPN,392,6,0,0,0,0
1976,Boxing,South Korea,KOR,410,6,0,0,0,0
1976,Boxing,Morocco,MAR,504,5,0,0,0,0
1976,Boxing,Mexico,MEX,484,3,1,0,0,1
1976,Boxing,Mongolia,MNG,496,6,0,0,0,0
1976,Boxing,Nicaragua,NIC,558,1,0,0,0,0
1976,Boxing,New Zealand,NZL,554,2,0,0,0,0
1976,Boxing,Pakistan,PAK,586,2,0,0,0,0
1976,Boxing,Philippines,PHL,608,3,0,0,0,0
1976,Boxing,Papua New Guinea,PNG,598,2,0,0,0,0
1976,Boxing,Poland,POL,616,11,4,0,1,5
1976,Boxing,Puerto Rico,PRI,630,10,1,0,0,1
1976,Boxing,North Korea,PRK,408,3,0,1,1,2
1976,Boxing,Romania,ROU,642,11,3,2,0,5
1976,Boxing,Senegal,SEN,686,1,0,0,0,0
1976,Boxing,Sweden,SWE,752,3,0,0,0,0
1976,Boxing,Thailand,THA,764,5,1,0,0,1
1976,Boxing,Tunisia,TUN,788,1,0,0,0,0
1976,Boxing,Turkey,TUR,792,3,0,0,0,0
1976,Boxing,Uruguay,URY,858,1,0,0,0,0
1976,Boxing,United States,USA,840,11,1,1,5,7
1976,Boxing,Venezuela,VEN,862,10,0,1,0,1
1976,Boxing,U.S. Virgin Islands,VIR,850,2,0,0,0,0
1976,Canoeing,Australia,AUS,036,10,0,0,0,0
1976,Canoeing,Austria,AUT,040,3,0,0,0,0
1976,Canoeing,Belgium,BEL,056,13,0,0,0,0
1976,Canoeing,Bulgaria,BGR,100,18,0,0,0,0
1976,Canoeing,Canada,CAN,124,19,0,1,0,1
1976,Canoeing,Denmark,DNK,208,1,0,0,0,0
1976,Canoeing,Spain,ESP,724,10,0,4,0,4
1976,Canoeing,Finland,FIN,246,9,0,0,0,0
1976,Canoeing,France,FRA,250,15,0,0,0,0
1976,Canoeing,United Kingdom,GBR,826,12,0,0,0,0
1976,Canoeing,Hong Kong,HKG,344,10,0,0,0,0
1976,Canoeing,Hungary,HUN,348,19,8,4,0,12
1976,Canoeing,Ireland,IRL,372,8,0,0,0,0
1976,Canoeing,Italy,ITA,380,16,0,0,0,0
1976,Canoeing,Japan,JPN,392,6,0,0,0,0
1976,Canoeing,Mexico,MEX,484,8,0,0,0,0
1976,Canoeing,Netherlands,NLD,528,4,0,0,0,0
1976,Canoeing,Norway,NOR,578,7,0,0,0,0
1976,Canoeing,New Zealand,NZL,554,6,0,0,0,0
1976,Canoeing,Poland,POL,616,18,0,2,0,2
1976,Canoeing,Romania,ROU,642,19,3,2,1,6
1976,Canoeing,Sweden,SWE,752,16,0,0,0,0
1976,Canoeing,United States,USA,840,19,0,0,0,0
1976,Cycling,Argentina,ARG,032,8,0,0,0,0
1976,Cycling,Antigua and Barbuda,ATG,028,3,0,0,0,0
1976,Cycling,Australia,AUS,036,15,0,0,0,0
1976,Cycling,Austria,AUT,040,8,0,0,0,0
1976,Cycling,Belgium,BEL,056,11,0,1,0,1
1976,Cycling,Bulgaria,BGR,100,10,0,0,0,0
1976,Cycling,Bolivia,BOL,068,2,0,0,0,0
1976,Cycling,Barbados,BRB,052,2,0,0,0,0
1976,Cycling,Canada,CAN,124,14,0,0,0,0
1976,Cycling,Switzerland,CHE,756,6,0,0,0,0
1976,Cycling,Chile,CHL,152,3,0,0,0,0
1976,Cycling,Cameroon,CMR,120,4,0,0,0,0
1976,Cycling,Colombia,COL,170,14,0,0,0,0
1976,Cycling,Costa Rica,CRI,188,1,0,0,0,0
1976,Cycling,Cuba,CUB,192,9,0,0,0,0
1976,Cycling,Denmark,DNK,208,14,5,0,0,5
1976,Cycling,Spain,ESP,724,4,0,0,0,0
1976,Cycling,Finland,FIN,246,2,0,0,0,0
1976,Cycling,France,FRA,250,15,0,1,0,1
1976,Cycling,United Kingdom,GBR,826,15,4,0,0,4
1976,Cycling,Greece,GRC,300,3,0,0,0,0
1976,Cycling,Hong Kong,HKG,344,10,0,0,0,0
1976,Cycling,Hungary,HUN,348,1,0,0,0,0
1976,Cycling,Ireland,IRL,372,2,0,0,0,0
1976,Cycling,Iran,IRN,364,10,0,0,0,0
1976,Cycling,Italy,ITA,380,15,0,1,0,1
1976,Cycling,Jamaica,JAM,388,3,0,0,0,0
1976,Cycling,Japan,JPN,392,7,0,0,0,0
1976,Cycling,Luxembourg,LUX,442,2,0,0,0,0
1976,Cycling,Mexico,MEX,484,8,0,0,0,0
1976,Cycling,Malaysia,MYS,458,1,0,0,0,0
1976,Cycling,Nicaragua,NIC,558,8,0,0,0,0
1976,Cycling,Netherlands,NLD,528,14,0,1,0,1
1976,Cycling,Norway,NOR,578,10,0,0,0,0
1976,Cycling,New Zealand,NZL,554,4,0,0,0,0
1976,Cycling,Poland,POL,616,15,1,4,0,5
1976,Cycling,San Marino,SMR,674,1,0,0,0,0
1976,Cycling,Sweden,SWE,752,8,0,0,1,1
1976,Cycling,Thailand,THA,764,10,0,0,0,0
1976,Cycling,Trinidad and Tobago,TTO,780,2,0,0,0,0
1976,Cycling,Turkey,TUR,792,2,0,0,0,0
1976,Cycling,Uruguay,URY,858,10,0,0,0,0
1976,Cycling,United States,USA,840,15,0,0,0,0
1976,Cycling,Venezuela,VEN,862,8,0,0,0,0
1976,Diving,Australia,AUS,036,8,0,0,0,0
